card_id,date_key,product_key,country_card_key,country_merchant_key,mcg_key,eligible_transactions,eligible_amount,theoretical_cashback,final_cashback,savings_due_to_cap,cap_status
47774592,202405,1,4,7,2,1,118.1,8.27,8.27,0.0,Dentro del Tope
64194376,202405,2,4,15,3,1,104.0,7.28,2.49,4.79,Con Tope Aplicado
41110042,202405,1,4,13,1,1,144.7,10.13,10.13,0.0,Dentro del Tope
56169376,202405,2,4,3,1,1,276.0,19.32,15.07,4.25,Con Tope Aplicado
47674737,202405,2,4,1,7,1,102.7,7.19,3.91,3.28,Con Tope Aplicado
12723716,202405,1,4,15,4,1,361.9,25.33,18.38,6.95,Con Tope Aplicado
53837048,202405,4,4,1,1,1,1146.7,80.27,18.26,62.01,Con Tope Aplicado
99475318,202405,1,4,11,13,1,59.0,4.13,4.13,0.0,Dentro del Tope
76081756,202405,3,4,15,1,1,124.0,8.68,3.05,5.63,Con Tope Aplicado
23353486,202405,4,4,15,1,1,134.5,9.42,0.78,8.63,Con Tope Aplicado
46457256,202405,1,4,13,1,1,42.0,2.94,2.94,0.0,Dentro del Tope
45965163,202405,1,4,1,2,1,30.4,2.13,2.13,0.0,Dentro del Tope
28730007,202405,3,4,3,1,1,214.8,15.04,5.75,9.28,Con Tope Aplicado
41111967,202405,1,4,3,6,1,16.9,1.18,1.18,0.0,Dentro del Tope
90153826,202405,1,4,11,5,1,83.6,5.85,4.01,1.84,Con Tope Aplicado
35183528,202405,1,4,1,2,1,151.7,10.62,10.53,0.08,Con Tope Aplicado
34825426,202405,4,4,1,4,1,974.3,68.2,6.23,61.97,Con Tope Aplicado
92646041,202405,1,4,5,2,1,51.9,3.63,3.63,0.0,Dentro del Tope
12989648,202405,2,4,15,1,1,13.6,0.95,0.38,0.57,Con Tope Aplicado
64408981,202405,3,4,15,7,1,310.5,21.74,9.52,12.22,Con Tope Aplicado
93122740,202405,4,4,3,12,1,547.8,38.35,5.01,33.33,Con Tope Aplicado
44703452,202405,1,4,5,8,1,81.0,5.67,5.67,0.0,Dentro del Tope
16736996,202405,2,4,13,8,1,103.7,7.26,3.27,3.99,Con Tope Aplicado
24044614,202405,2,4,8,2,1,83.9,5.87,3.29,2.58,Con Tope Aplicado
62732767,202405,1,4,16,5,1,13.9,0.97,0.97,0.0,Dentro del Tope
32952899,202405,1,4,11,1,1,172.0,12.04,12.04,0.0,Dentro del Tope
26335417,202405,2,4,13,1,1,335.7,23.5,17.37,6.13,Con Tope Aplicado
12307379,202405,4,4,1,4,1,353.3,24.73,3.71,21.03,Con Tope Aplicado
30955294,202405,1,4,15,11,1,58.4,4.09,4.09,0.0,Dentro del Tope
22757584,202405,4,4,5,2,1,462.1,32.35,3.08,29.26,Con Tope Aplicado
70204472,202405,3,4,13,1,1,260.5,18.24,5.69,12.54,Con Tope Aplicado
16898298,202405,2,4,13,6,1,125.0,8.75,2.37,6.38,Con Tope Aplicado
99193702,202405,2,4,11,3,1,77.4,5.42,3.27,2.15,Con Tope Aplicado
34095881,202405,3,4,15,4,1,49.0,3.43,1.08,2.35,Con Tope Aplicado
50337069,202405,2,4,6,7,1,107.3,7.51,4.36,3.16,Con Tope Aplicado
94816020,202405,2,4,14,3,1,209.9,14.69,8.8,5.89,Con Tope Aplicado
86992889,202405,3,4,11,1,1,462.4,32.37,12.83,19.54,Con Tope Aplicado
16023876,202405,2,4,11,3,1,72.4,5.07,3.37,1.7,Con Tope Aplicado
74569909,202405,3,4,7,3,1,272.3,19.06,13.62,5.44,Con Tope Aplicado
82571384,202405,1,4,15,7,1,84.5,5.92,4.99,0.93,Con Tope Aplicado
95212102,202405,2,4,2,1,1,58.5,4.1,3.51,0.59,Con Tope Aplicado
45892806,202405,1,4,13,1,1,39.8,2.79,2.33,0.46,Con Tope Aplicado
57533643,202405,2,4,15,2,1,183.8,12.87,9.2,3.67,Con Tope Aplicado
52605947,202405,4,4,1,3,1,157.8,11.05,1.75,9.29,Con Tope Aplicado
61315891,202405,2,4,10,4,1,131.8,9.23,3.42,5.8,Con Tope Aplicado
33690544,202405,1,4,11,1,1,105.9,7.41,7.41,0.0,Dentro del Tope
24737767,202405,1,4,15,1,1,172.8,12.1,8.7,3.39,Con Tope Aplicado
58602183,202405,3,4,7,7,1,88.7,6.21,2.49,3.72,Con Tope Aplicado
57146746,202405,2,4,7,4,1,22.9,1.6,0.99,0.61,Con Tope Aplicado
64460846,202405,3,4,3,1,1,137.2,9.6,3.05,6.56,Con Tope Aplicado
12626952,202405,2,4,1,19,1,107.2,7.5,5.7,1.81,Con Tope Aplicado
24182460,202405,2,4,13,6,1,159.2,11.14,5.25,5.89,Con Tope Aplicado
73473909,202405,1,4,5,5,1,31.9,2.23,2.23,0.0,Dentro del Tope
71447153,202405,2,4,13,1,1,187.6,13.13,6.98,6.15,Con Tope Aplicado
55202766,202405,2,4,11,4,1,97.6,6.83,3.31,3.53,Con Tope Aplicado
28280185,202405,4,4,5,26,1,1529.3,107.05,22.83,84.22,Con Tope Aplicado
15853876,202405,3,4,1,26,1,190.2,13.31,3.82,9.49,Con Tope Aplicado
93403458,202405,1,4,17,26,1,148.8,10.42,8.22,2.2,Con Tope Aplicado
47049698,202405,3,4,1,5,1,241.4,16.9,3.12,13.78,Con Tope Aplicado
39497590,202405,2,4,10,11,1,140.8,9.86,9.86,0.0,Dentro del Tope
31107972,202405,1,4,11,16,1,152.2,10.65,8.7,1.96,Con Tope Aplicado
28919317,202405,1,4,5,5,1,97.2,6.8,6.8,0.0,Dentro del Tope
40641016,202405,1,4,2,1,1,23.8,1.67,1.67,0.0,Dentro del Tope
88896880,202405,1,4,3,1,1,212.6,14.88,7.37,7.51,Con Tope Aplicado
41395207,202405,1,4,1,20,1,39.5,2.77,2.64,0.13,Con Tope Aplicado
83985698,202405,2,4,11,3,1,61.6,4.31,2.94,1.37,Con Tope Aplicado
85180126,202405,2,4,13,1,1,190.7,13.35,11.36,1.99,Con Tope Aplicado
36726764,202405,1,4,11,4,1,43.6,3.05,2.41,0.64,Con Tope Aplicado
31067512,202405,1,4,1,6,1,71.7,5.02,5.02,0.0,Dentro del Tope
77036234,202405,1,4,15,1,1,22.4,1.57,1.1,0.47,Con Tope Aplicado
67000890,202405,5,4,17,2,1,3673.8,257.17,9.87,247.3,Con Tope Aplicado
70889431,202405,1,4,11,11,1,29.5,2.07,1.77,0.29,Con Tope Aplicado
21041376,202405,3,4,3,4,1,109.0,7.63,1.8,5.83,Con Tope Aplicado
34288784,202405,2,4,1,4,1,112.0,7.84,7.53,0.31,Con Tope Aplicado
54513084,202405,2,4,6,1,1,6.9,0.48,0.2,0.29,Con Tope Aplicado
11437380,202405,1,4,15,3,1,31.2,2.18,1.91,0.28,Con Tope Aplicado
33282499,202405,2,4,11,1,1,139.3,9.75,9.75,0.0,Dentro del Tope
13952204,202405,1,4,11,2,1,75.9,5.31,5.31,0.0,Dentro del Tope
87757864,202405,1,4,17,2,1,215.5,15.09,15.08,0.0,Dentro del Tope
30715778,202405,3,4,1,9,1,212.0,14.84,5.32,9.52,Con Tope Aplicado
90692801,202405,2,4,5,3,1,227.6,15.93,6.89,9.04,Con Tope Aplicado
39695587,202405,3,4,11,2,1,48.8,3.42,1.49,1.92,Con Tope Aplicado
16616691,202405,3,4,5,1,1,212.6,14.88,3.96,10.92,Con Tope Aplicado
74015110,202405,3,4,1,1,1,248.3,17.38,6.14,11.24,Con Tope Aplicado
25334508,202405,1,4,11,1,2,178.7,12.51,12.51,0.0,Dentro del Tope
36025752,202405,1,4,13,1,1,50.5,3.54,3.53,0.0,Dentro del Tope
11164199,202405,2,4,3,6,1,288.2,20.17,10.22,9.96,Con Tope Aplicado
96475107,202405,2,4,17,3,1,232.7,16.29,12.13,4.16,Con Tope Aplicado
58826197,202405,2,4,3,20,1,118.6,8.3,4.18,4.12,Con Tope Aplicado
15853876,202405,3,4,15,2,1,87.6,6.13,1.76,4.37,Con Tope Aplicado
52248954,202405,2,4,3,1,1,111.0,7.77,4.1,3.67,Con Tope Aplicado
39383192,202405,1,4,15,7,1,79.0,5.53,4.92,0.61,Con Tope Aplicado
79055883,202405,2,4,3,2,1,198.0,13.86,5.59,8.27,Con Tope Aplicado
33147570,202405,3,4,1,4,2,698.1,48.87,14.14,34.72,Con Tope Aplicado
49371419,202405,1,4,7,1,1,200.2,14.01,9.88,4.13,Con Tope Aplicado
40178906,202405,2,4,10,9,1,96.9,6.78,3.6,3.18,Con Tope Aplicado
16540773,202405,4,4,7,13,1,409.4,28.66,4.85,23.81,Con Tope Aplicado
69614246,202405,1,4,15,3,1,78.7,5.51,5.51,0.0,Dentro del Tope
61092797,202405,1,4,3,8,1,23.7,1.66,1.66,0.0,Dentro del Tope
85282779,202405,3,4,3,11,1,75.1,5.26,2.24,3.01,Con Tope Aplicado
44344835,202405,1,4,6,26,1,96.1,6.73,6.73,0.0,Dentro del Tope
94842939,202405,2,4,1,5,1,372.9,26.1,12.49,13.61,Con Tope Aplicado
61562230,202405,1,4,15,1,1,231.0,16.17,16.01,0.16,Con Tope Aplicado
81798012,202405,1,4,11,1,1,30.7,2.15,1.57,0.58,Con Tope Aplicado
49910094,202405,2,4,13,1,1,241.7,16.92,6.85,10.07,Con Tope Aplicado
36639486,202405,1,4,11,11,1,45.0,3.15,3.15,0.0,Dentro del Tope
38434149,202405,1,4,16,5,1,29.8,2.09,2.04,0.04,Con Tope Aplicado
43086237,202405,2,4,3,5,1,115.1,8.06,2.83,5.23,Con Tope Aplicado
12471365,202405,2,4,5,5,1,48.1,3.37,3.37,0.0,Dentro del Tope
93584231,202405,1,4,13,3,1,126.7,8.87,8.87,0.0,Dentro del Tope
19047746,202405,1,4,5,7,1,21.0,1.47,1.47,0.0,Dentro del Tope
48425803,202405,1,4,3,4,1,42.8,3.0,3.0,0.0,Dentro del Tope
18208240,202405,2,4,5,4,1,252.8,17.7,7.56,10.14,Con Tope Aplicado
65530573,202405,1,4,13,9,1,137.2,9.6,9.6,0.0,Dentro del Tope
52607386,202405,2,4,12,3,1,149.1,10.44,7.34,3.09,Con Tope Aplicado
93357650,202405,3,4,1,8,1,391.1,27.38,9.1,18.27,Con Tope Aplicado
67691570,202405,2,4,11,10,1,152.3,10.66,8.13,2.53,Con Tope Aplicado
35336645,202405,1,4,15,1,1,34.0,2.38,2.38,0.0,Dentro del Tope
77492319,202405,3,4,17,18,1,277.1,19.4,9.41,9.99,Con Tope Aplicado
66934731,202405,2,4,11,1,1,162.3,11.36,5.61,5.75,Con Tope Aplicado
19934661,202405,2,4,13,2,1,230.9,16.16,16.16,0.0,Dentro del Tope
23004987,202405,2,4,11,2,1,85.4,5.98,5.39,0.59,Con Tope Aplicado
73851097,202405,1,4,5,6,1,238.7,16.71,16.71,0.0,Dentro del Tope
33444758,202405,4,4,15,8,1,1201.2,84.08,13.39,70.7,Con Tope Aplicado
45761771,202405,1,4,3,5,1,79.8,5.59,5.59,0.0,Dentro del Tope
67087382,202405,3,4,2,3,1,146.5,10.26,4.15,6.1,Con Tope Aplicado
14295255,202405,1,4,7,4,1,118.6,8.3,4.22,4.08,Con Tope Aplicado
80334107,202405,2,4,11,1,1,101.8,7.13,2.62,4.51,Con Tope Aplicado
52039808,202405,4,4,1,1,1,2846.2,199.23,22.89,176.34,Con Tope Aplicado
56124877,202405,2,4,7,7,1,23.8,1.67,1.67,0.0,Dentro del Tope
19705184,202405,1,4,1,2,1,109.6,7.67,7.67,0.0,Dentro del Tope
87769244,202405,2,4,16,3,1,234.7,16.43,10.16,6.27,Con Tope Aplicado
80167202,202405,1,4,1,2,1,36.6,2.56,2.56,0.0,Dentro del Tope
60658638,202405,2,4,11,5,1,35.1,2.46,2.46,0.0,Dentro del Tope
89377930,202405,4,4,1,1,1,624.9,43.74,3.92,39.82,Con Tope Aplicado
16196248,202405,2,4,1,9,1,534.2,37.39,24.54,12.86,Con Tope Aplicado
99913287,202405,1,4,3,3,1,63.9,4.47,4.47,0.0,Dentro del Tope
16847967,202405,4,4,7,6,1,833.8,58.37,11.73,46.64,Con Tope Aplicado
54796347,202405,1,4,11,1,1,33.6,2.35,1.72,0.63,Con Tope Aplicado
26120859,202405,4,4,1,3,1,920.5,64.44,5.91,58.52,Con Tope Aplicado
12437090,202405,3,4,17,1,1,424.0,29.68,9.02,20.66,Con Tope Aplicado
74052994,202405,1,4,3,2,2,192.0,13.44,6.94,6.5,Con Tope Aplicado
35806056,202405,3,4,11,9,1,198.9,13.92,5.61,8.31,Con Tope Aplicado
18116512,202405,1,4,2,1,1,52.2,3.65,3.65,0.0,Dentro del Tope
33628055,202405,3,4,11,1,2,418.6,29.3,27.51,1.79,Con Tope Aplicado
65107499,202405,3,4,11,12,1,179.7,12.58,5.5,7.07,Con Tope Aplicado
13902071,202405,3,4,11,7,2,716.2,50.13,26.83,23.3,Con Tope Aplicado
63412428,202405,3,4,5,3,1,287.3,20.11,6.39,13.72,Con Tope Aplicado
79608762,202405,2,4,3,9,1,106.2,7.43,7.43,0.0,Dentro del Tope
17008478,202405,4,4,1,4,1,952.7,66.69,14.07,52.62,Con Tope Aplicado
51098374,202405,2,4,1,2,1,4.9,0.34,0.2,0.15,Con Tope Aplicado
56798189,202405,1,4,3,3,1,44.2,3.09,3.09,0.0,Dentro del Tope
67758010,202405,1,4,3,6,1,113.0,7.91,7.78,0.13,Con Tope Aplicado
39189099,202405,3,4,3,2,1,193.8,13.57,4.42,9.14,Con Tope Aplicado
26938848,202405,1,4,7,2,1,123.7,8.66,7.9,0.76,Con Tope Aplicado
99884252,202405,4,4,14,4,1,1526.8,106.88,9.9,96.97,Con Tope Aplicado
14029882,202405,3,4,1,4,1,345.0,24.15,24.15,0.0,Dentro del Tope
96914369,202405,2,4,15,7,1,163.5,11.45,7.37,4.08,Con Tope Aplicado
14829694,202405,3,4,15,7,1,251.7,17.62,5.64,11.97,Con Tope Aplicado
96147626,202405,1,4,13,1,2,257.6,18.03,16.61,1.43,Con Tope Aplicado
94352236,202405,2,4,3,1,1,105.0,7.35,7.35,0.0,Dentro del Tope
57337975,202405,1,4,8,1,1,90.9,6.36,4.19,2.18,Con Tope Aplicado
16978867,202405,3,4,3,10,1,103.2,7.22,3.15,4.07,Con Tope Aplicado
86774322,202405,1,4,11,8,1,15.0,1.05,1.05,0.0,Dentro del Tope
62139112,202405,3,4,3,4,1,134.2,9.39,7.82,1.57,Con Tope Aplicado
75502491,202405,4,4,11,2,1,276.1,19.33,2.37,16.95,Con Tope Aplicado
36582167,202405,1,4,15,2,1,230.4,16.13,16.13,0.0,Dentro del Tope
97943280,202405,1,4,1,3,1,109.9,7.69,7.69,0.0,Dentro del Tope
11366805,202405,1,4,11,1,1,8.0,0.56,0.56,0.0,Dentro del Tope
84503007,202405,2,4,17,15,1,242.8,17.0,17.0,0.0,Dentro del Tope
83828324,202405,1,4,13,5,1,93.7,6.56,6.56,0.0,Dentro del Tope
28063335,202405,1,4,15,4,1,172.8,12.1,9.58,2.51,Con Tope Aplicado
45757020,202405,4,4,3,6,1,526.2,36.83,4.41,32.42,Con Tope Aplicado
41710202,202405,3,4,11,2,1,35.9,2.51,1.95,0.56,Con Tope Aplicado
67455017,202405,5,4,11,1,2,2216.1,155.13,17.5,137.63,Con Tope Aplicado
44646884,202405,2,4,15,7,1,179.4,12.56,11.35,1.21,Con Tope Aplicado
47290026,202405,1,4,9,5,1,72.0,5.04,4.21,0.83,Con Tope Aplicado
74931783,202405,2,4,11,4,1,220.0,15.4,11.45,3.96,Con Tope Aplicado
92108611,202405,1,4,5,5,1,297.7,20.84,15.46,5.38,Con Tope Aplicado
79276782,202405,4,4,15,3,1,1227.3,85.91,8.67,77.24,Con Tope Aplicado
58443550,202405,2,4,11,9,1,30.4,2.13,1.38,0.75,Con Tope Aplicado
18379610,202405,4,4,1,2,1,862.1,60.35,13.44,46.91,Con Tope Aplicado
13310788,202405,1,4,7,4,1,52.4,3.67,3.67,0.0,Dentro del Tope
35296573,202405,1,4,1,5,1,14.9,1.04,1.01,0.03,Con Tope Aplicado
59022911,202405,2,4,5,1,1,406.3,28.44,12.28,16.16,Con Tope Aplicado
92967160,202405,1,4,15,1,1,23.4,1.64,1.64,0.0,Dentro del Tope
56169376,202405,2,4,1,1,1,137.6,9.63,7.51,2.12,Con Tope Aplicado
13674429,202405,2,4,15,7,1,98.4,6.89,6.21,0.68,Con Tope Aplicado
20846880,202405,1,4,1,1,1,46.9,3.28,3.28,0.0,Dentro del Tope
95531442,202405,1,4,15,1,1,29.4,2.06,1.6,0.45,Con Tope Aplicado
61174441,202405,2,4,11,1,3,194.4,13.61,12.65,0.96,Con Tope Aplicado
13247816,202405,1,4,1,3,1,73.3,5.13,5.13,0.0,Dentro del Tope
58369405,202405,4,4,11,1,2,2038.0,142.66,35.39,107.27,Con Tope Aplicado
78710305,202405,4,4,15,3,1,1397.4,97.82,8.79,89.03,Con Tope Aplicado
98372325,202405,1,4,13,1,1,37.4,2.62,2.62,0.0,Dentro del Tope
56798189,202405,1,4,15,1,1,55.5,3.89,3.89,0.0,Dentro del Tope
16736996,202405,2,4,1,3,1,137.9,9.65,4.35,5.31,Con Tope Aplicado
54852995,202405,1,4,13,1,1,120.6,8.44,8.29,0.15,Con Tope Aplicado
25777949,202405,2,4,15,2,1,118.9,8.32,3.63,4.7,Con Tope Aplicado
25766293,202405,3,4,16,1,1,169.1,11.84,11.84,0.0,Dentro del Tope
40721664,202405,3,4,3,6,1,114.1,7.99,2.71,5.28,Con Tope Aplicado
46366961,202405,1,4,15,6,1,21.6,1.51,1.0,0.52,Con Tope Aplicado
17877592,202405,2,4,1,1,1,17.7,1.24,0.56,0.68,Con Tope Aplicado
60462023,202405,4,4,8,6,1,409.7,28.68,6.71,21.97,Con Tope Aplicado
91857165,202405,5,4,3,1,1,1321.3,92.49,8.51,83.98,Con Tope Aplicado
64426997,202405,1,4,1,1,2,344.1,24.09,15.36,8.72,Con Tope Aplicado
36496149,202405,2,4,1,12,1,236.9,16.58,5.73,10.86,Con Tope Aplicado
83547562,202405,5,4,3,1,1,611.2,42.78,2.21,40.58,Con Tope Aplicado
15338973,202405,4,4,1,8,1,437.2,30.6,3.47,27.14,Con Tope Aplicado
67177946,202405,3,4,3,17,1,39.8,2.79,1.21,1.57,Con Tope Aplicado
54747505,202405,1,4,11,2,1,94.7,6.63,6.63,0.0,Dentro del Tope
29661225,202405,2,4,1,1,2,405.9,28.41,16.63,11.78,Con Tope Aplicado
19813116,202405,2,4,14,3,1,178.4,12.49,10.02,2.47,Con Tope Aplicado
58741032,202405,5,4,3,1,1,2451.6,171.61,29.96,141.65,Con Tope Aplicado
13476844,202405,1,4,3,2,2,114.4,8.01,8.01,0.0,Dentro del Tope
50951821,202405,1,4,10,6,1,220.4,15.43,13.76,1.67,Con Tope Aplicado
81798012,202405,1,4,5,6,1,59.1,4.14,3.01,1.12,Con Tope Aplicado
41153058,202405,2,4,13,5,1,34.3,2.4,1.66,0.74,Con Tope Aplicado
75127293,202405,1,4,11,3,1,241.5,16.91,12.6,4.31,Con Tope Aplicado
89013344,202405,5,4,5,14,1,1703.5,119.25,8.94,110.3,Con Tope Aplicado
16755457,202405,2,4,11,3,2,258.2,18.07,16.58,1.5,Con Tope Aplicado
25962272,202405,3,4,5,6,1,25.0,1.75,1.06,0.69,Con Tope Aplicado
68180519,202405,2,4,11,4,2,172.5,12.08,8.54,3.54,Con Tope Aplicado
80027936,202405,2,4,11,6,1,95.8,6.71,3.45,3.26,Con Tope Aplicado
71366085,202405,2,4,15,5,1,185.7,13.0,9.72,3.28,Con Tope Aplicado
49518814,202405,4,4,1,1,1,999.0,69.93,10.11,59.82,Con Tope Aplicado
68017382,202405,1,4,15,2,1,109.7,7.68,6.93,0.75,Con Tope Aplicado
66787973,202405,2,4,8,12,1,79.4,5.56,4.09,1.47,Con Tope Aplicado
88783540,202405,2,4,11,2,1,76.2,5.33,2.31,3.02,Con Tope Aplicado
74052994,202405,1,4,7,7,1,145.8,10.21,5.27,4.94,Con Tope Aplicado
90369473,202405,1,4,11,3,1,33.4,2.34,2.34,0.0,Dentro del Tope
77076552,202405,1,4,3,1,2,283.4,19.84,18.14,1.7,Con Tope Aplicado
92846552,202405,2,4,5,3,1,172.6,12.08,12.08,0.0,Dentro del Tope
92149566,202405,4,4,3,4,2,916.4,64.15,7.74,56.41,Con Tope Aplicado
53540683,202405,1,4,1,3,1,137.2,9.6,9.61,0.0,Dentro del Tope
44197521,202405,3,4,2,6,1,173.1,12.12,5.61,6.51,Con Tope Aplicado
91653894,202405,2,4,13,2,1,179.0,12.53,6.22,6.31,Con Tope Aplicado
95651434,202405,3,4,1,3,1,374.3,26.2,15.23,10.97,Con Tope Aplicado
46366961,202405,1,4,7,5,1,52.3,3.66,2.41,1.25,Con Tope Aplicado
39522057,202405,2,4,7,2,1,392.2,27.45,12.7,14.76,Con Tope Aplicado
84518001,202405,1,4,9,2,1,214.9,15.04,11.86,3.18,Con Tope Aplicado
60519943,202405,1,4,3,2,1,135.3,9.47,6.3,3.17,Con Tope Aplicado
58171368,202405,2,4,9,4,1,189.5,13.27,7.49,5.78,Con Tope Aplicado
32285758,202405,1,4,3,2,1,19.6,1.37,0.96,0.41,Con Tope Aplicado
69876149,202405,3,4,11,5,1,254.8,17.84,8.12,9.71,Con Tope Aplicado
43674325,202405,2,4,7,1,2,462.8,32.4,17.05,15.35,Con Tope Aplicado
38310787,202405,1,4,1,4,1,107.1,7.5,7.5,0.0,Dentro del Tope
94842939,202405,2,4,15,1,1,198.6,13.9,6.65,7.25,Con Tope Aplicado
29224741,202405,2,4,1,5,1,75.6,5.29,2.43,2.87,Con Tope Aplicado
11003237,202405,2,4,7,1,1,86.6,6.06,3.16,2.9,Con Tope Aplicado
86237111,202405,3,4,9,1,1,162.1,11.35,2.96,8.39,Con Tope Aplicado
85228625,202405,3,4,15,8,1,312.7,21.89,6.44,15.44,Con Tope Aplicado
13330206,202405,1,4,11,3,1,46.3,3.24,3.24,0.0,Dentro del Tope
32652491,202405,3,4,1,2,1,313.2,21.92,7.3,14.62,Con Tope Aplicado
98842339,202405,2,4,1,4,1,130.1,9.11,4.31,4.8,Con Tope Aplicado
89222587,202405,3,4,1,2,1,359.8,25.19,10.92,14.26,Con Tope Aplicado
27213027,202405,1,4,5,16,1,103.1,7.22,7.22,0.0,Dentro del Tope
28065493,202405,1,4,5,1,1,34.8,2.44,2.04,0.4,Con Tope Aplicado
91199561,202405,1,4,3,4,1,152.8,10.7,9.72,0.97,Con Tope Aplicado
85899825,202405,1,4,3,3,1,75.8,5.31,5.31,0.0,Dentro del Tope
20678705,202405,4,4,15,2,2,892.9,62.5,7.99,54.51,Con Tope Aplicado
86572317,202405,3,4,1,1,1,188.8,13.22,2.72,10.5,Con Tope Aplicado
98629133,202405,1,4,5,8,1,32.4,2.27,1.57,0.7,Con Tope Aplicado
71579588,202405,4,4,15,4,1,1079.8,75.59,7.88,67.71,Con Tope Aplicado
75754967,202405,2,4,5,2,1,235.5,16.49,6.03,10.45,Con Tope Aplicado
66286746,202405,3,4,5,6,1,119.8,8.39,2.91,5.48,Con Tope Aplicado
25638915,202405,3,4,8,7,1,207.5,14.53,5.31,9.21,Con Tope Aplicado
62139112,202405,3,4,7,15,1,127.2,8.9,7.41,1.49,Con Tope Aplicado
41678573,202405,4,4,15,4,1,712.1,49.85,5.84,44.01,Con Tope Aplicado
48481472,202405,2,4,10,3,1,76.9,5.38,5.38,0.0,Dentro del Tope
15725351,202405,2,4,3,7,1,5.1,0.36,0.14,0.22,Con Tope Aplicado
39440011,202405,2,4,5,14,1,256.4,17.95,7.03,10.92,Con Tope Aplicado
91523880,202405,2,4,13,5,1,67.5,4.73,2.65,2.08,Con Tope Aplicado
57481709,202405,1,4,11,3,1,120.2,8.41,6.68,1.74,Con Tope Aplicado
68839353,202405,2,4,5,1,1,431.8,30.23,13.09,17.14,Con Tope Aplicado
36275162,202405,1,4,3,3,1,45.2,3.16,3.16,0.0,Dentro del Tope
98614191,202405,3,4,5,6,1,299.2,20.94,10.38,10.57,Con Tope Aplicado
18964450,202405,3,4,11,1,1,92.0,6.44,1.86,4.58,Con Tope Aplicado
36023599,202405,5,4,1,1,1,1986.2,139.03,8.59,130.44,Con Tope Aplicado
67747921,202405,1,4,2,4,1,112.2,7.85,6.53,1.32,Con Tope Aplicado
31452224,202405,2,4,3,1,1,67.5,4.73,1.98,2.74,Con Tope Aplicado
37817752,202405,2,4,1,1,2,292.9,20.5,20.51,0.0,Dentro del Tope
33800037,202405,1,4,11,1,1,109.4,7.66,7.66,0.0,Dentro del Tope
40417646,202405,4,4,3,6,2,330.4,23.13,3.67,19.46,Con Tope Aplicado
14425482,202405,1,4,3,3,1,26.1,1.83,1.75,0.07,Con Tope Aplicado
54945325,202405,1,4,3,2,2,86.4,6.05,6.05,0.0,Dentro del Tope
74900895,202405,4,4,11,1,2,530.7,37.15,5.6,31.55,Con Tope Aplicado
39723534,202405,2,4,9,9,1,157.2,11.0,5.42,5.59,Con Tope Aplicado
70145926,202405,1,4,11,2,1,85.0,5.95,3.79,2.16,Con Tope Aplicado
58543241,202405,3,4,3,6,1,50.0,3.5,1.05,2.45,Con Tope Aplicado
81862359,202405,1,4,7,1,1,88.0,6.16,6.16,0.0,Dentro del Tope
84679833,202405,5,4,3,8,1,538.5,37.7,2.47,35.23,Con Tope Aplicado
12771726,202405,2,4,11,7,1,170.3,11.92,6.43,5.49,Con Tope Aplicado
81533062,202405,1,4,3,4,1,75.7,5.3,5.3,0.0,Dentro del Tope
42177070,202405,3,4,1,3,2,298.5,20.9,7.53,13.37,Con Tope Aplicado
19103858,202405,1,4,15,9,1,26.8,1.88,1.88,0.0,Dentro del Tope
81537816,202405,3,4,1,2,1,164.4,11.51,5.32,6.18,Con Tope Aplicado
20459329,202405,5,4,1,11,1,655.7,45.9,2.64,43.26,Con Tope Aplicado
56167846,202405,2,4,5,3,1,209.4,14.66,8.54,6.11,Con Tope Aplicado
30510791,202405,4,4,7,5,1,75.1,5.26,0.54,4.72,Con Tope Aplicado
24954677,202405,1,4,1,9,1,100.4,7.03,7.03,0.0,Dentro del Tope
74349432,202405,2,4,3,3,1,174.3,12.2,8.35,3.85,Con Tope Aplicado
21079968,202405,2,4,13,1,1,149.9,10.49,4.21,6.28,Con Tope Aplicado
57556390,202405,4,4,15,6,1,1223.1,85.62,9.16,76.46,Con Tope Aplicado
90298515,202405,3,4,5,1,1,91.7,6.42,5.45,0.97,Con Tope Aplicado
93383141,202405,3,4,2,1,1,416.1,29.13,8.66,20.47,Con Tope Aplicado
68827333,202405,4,4,13,3,1,233.2,16.32,4.96,11.36,Con Tope Aplicado
28545839,202405,3,4,3,5,1,157.2,11.0,7.53,3.47,Con Tope Aplicado
79268040,202405,3,4,3,2,1,366.7,25.67,6.78,18.89,Con Tope Aplicado
41624605,202405,1,4,1,9,1,167.8,11.75,10.34,1.41,Con Tope Aplicado
40765137,202405,1,4,11,1,2,155.7,10.9,10.9,0.0,Dentro del Tope
49867524,202405,1,4,11,5,1,224.5,15.72,9.17,6.55,Con Tope Aplicado
48474258,202405,1,4,5,1,2,191.1,13.38,12.06,1.31,Con Tope Aplicado
95531442,202405,1,4,6,2,1,146.7,10.27,8.0,2.27,Con Tope Aplicado
26400399,202405,2,4,15,4,1,150.9,10.56,6.34,4.23,Con Tope Aplicado
78930857,202405,1,4,9,4,1,139.3,9.75,6.17,3.58,Con Tope Aplicado
86630958,202405,1,4,7,2,1,11.9,0.83,0.56,0.27,Con Tope Aplicado
25873580,202405,2,4,1,1,1,137.8,9.65,9.65,0.0,Dentro del Tope
99814035,202405,2,4,1,1,1,21.3,1.49,1.49,0.0,Dentro del Tope
